Plot,TreeID,Species,Year,DBH,GapYears,PrevDBH,GrowthRate,GrowthType,DBH_cm,Group,Carbon,CO2e,PrevCarbon,CarbonGrowthRate
Upper,75,sugar maple,2025,23.9,1.0,24.0,-0.0041666666666667,normal,60.706,hardwood,947.3140614455772,3476.642605505268,956.4552768695366,-0.0095573892946448
Upper,76,norway maple,2015,1.7,,,,initial,4.318,hardwood,2.1687591817568883,7.95934619704778,,
Upper,76,norway maple,2016,1.9,1.0,1.7,0.1176470588235293,normal,4.826,hardwood,2.800993453630146,10.279645974822635,2.1687591817568883,0.2915188911666492
Upper,76,norway maple,2017,1.85,1.0,1.9,-0.0263157894736841,normal,4.699000000000001,hardwood,2.6343518930067713,9.668071447334851,2.800993453630146,-0.0594937344131967
Upper,76,norway maple,2018,1.87,1.0,1.85,0.0108108108108108,normal,4.7498000000000005,hardwood,2.700315483478517,9.910157824366156,2.6343518930067713,0.0250397794792921
Upper,76,norway maple,2021,2.13,3.0,1.87,0.0463458110516933,annualized,5.4102,hardwood,3.64293900305432,13.369586141209354,2.700315483478517,0.1163596778898745
Upper,76,norway maple,2022,2.1,1.0,2.13,-0.0140845070422534,normal,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,3.64293900305432,-0.0320982167920561
Upper,76,norway maple,2023,2.08,1.0,2.1,-0.0095238095238095,normal,5.2832,hardwood,3.449248483567277,12.658741934691909,3.5260071571740457,-0.0217692903573932
Upper,76,norway maple,2024,2.1,1.0,2.08,0.0096153846153846,normal,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,3.449248483567277,0.0222537384512765
Upper,76,norway maple,2025,2.1,1.0,2.1,0.0,normal,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,3.5260071571740457,0.0
Upper,77,norway maple,2015,2.2,,,,initial,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,,
Upper,77,norway maple,2016,2.3,1.0,2.2,0.0454545454545452,normal,5.842,hardwood,4.346631614612262,15.952138025627,3.9241985910482433,0.1076482277241675
Upper,77,norway maple,2017,2.5,1.0,2.3,0.0869565217391305,normal,6.35,hardwood,5.265514724444983,19.324439038713088,4.346631614612262,0.2114011932236611
Upper,77,norway maple,2018,2.5,1.0,2.5,0.0,normal,6.35,hardwood,5.265514724444983,19.324439038713088,5.265514724444983,0.0
Upper,77,norway maple,2021,2.69,3.0,2.5,0.0253333333333333,annualized,6.8326,hardwood,6.231736128169562,22.87047159038229,5.265514724444983,0.0611666319621724
Upper,77,norway maple,2022,2.8,1.0,2.69,0.0408921933085501,normal,7.111999999999999,hardwood,6.833485601954647,25.078892159173552,6.231736128169562,0.0965620914314669
Upper,77,norway maple,2023,2.7,1.0,2.8,-0.0357142857142855,normal,6.8580000000000005,hardwood,6.285147427752522,23.066491059851753,6.833485601954647,-0.0802428227909456
Upper,77,norway maple,2024,3.0,1.0,2.7,0.111111111111111,normal,7.62,hardwood,8.00862018634041,29.391636083869304,6.285147427752522,0.2742135770718393
Upper,77,norway maple,2025,3.1,1.0,3.0,0.0333333333333333,normal,7.874,hardwood,8.635961696844225,31.693979427418306,8.00862018634041,0.0783332828760958
Upper,78,norway maple,2015,2.4,,,,initial,6.096,hardwood,4.7936317430245,17.592628496899916,,
Upper,78,norway maple,2016,2.5,1.0,2.4,0.0416666666666667,normal,6.35,hardwood,5.265514724444983,19.324439038713088,4.7936317430245,0.098439556210622
Upper,78,norway maple,2017,2.68,1.0,2.5,0.072,normal,6.807200000000001,hardwood,6.178582327605647,22.675397142312725,5.265514724444983,0.1734051941630278
Upper,78,norway maple,2018,2.65,1.0,2.68,-0.0111940298507463,normal,6.731,hardwood,6.020663040777856,22.09583335965473,6.178582327605647,-0.0255591458451908
Upper,78,norway maple,2021,2.88,3.0,2.65,0.0289308176100628,annualized,7.3152,hardwood,7.29090657839054,26.75762714269328,6.020663040777856,0.0703268908540108
Upper,78,norway maple,2022,3.0,1.0,2.88,0.0416666666666667,normal,7.62,hardwood,8.00862018634041,29.391636083869304,7.29090657839054,0.0984395562106222
Upper,78,norway maple,2023,2.94,1.0,3.0,-0.02,normal,7.4676,hardwood,7.645003200576318,28.05716174611509,8.00862018634041,-0.0454032002147237
Upper,78,norway maple,2024,3.1,1.0,2.94,0.054421768707483,normal,7.874,hardwood,8.635961696844225,31.693979427418306,7.645003200576318,0.1296217241862244
Upper,78,norway maple,2025,3.1,1.0,3.1,0.0,normal,7.874,hardwood,8.635961696844225,31.693979427418306,8.635961696844225,0.0
Upper,79,norway maple,2015,2.5,,,,initial,6.35,hardwood,5.265514724444983,19.324439038713088,,
Upper,79,norway maple,2016,2.5,1.0,2.5,0.0,normal,6.35,hardwood,5.265514724444983,19.324439038713088,5.265514724444983,0.0
Upper,79,norway maple,2017,2.7,1.0,2.5,0.08,normal,6.8580000000000005,hardwood,6.285147427752522,23.066491059851753,5.265514724444983,0.1936435005250155
Upper,79,norway maple,2018,2.73,1.0,2.7,0.011111111111111,normal,6.9342,hardwood,6.446929184919576,23.660230108654844,6.285147427752522,0.0257403281349767
Upper,79,norway maple,2021,2.94,3.0,2.73,0.0256410256410256,annualized,7.4676,hardwood,7.645003200576318,28.05716174611509,6.446929184919576,0.0619454617483743
Upper,79,norway maple,2022,3.0,1.0,2.94,0.0204081632653061,normal,7.62,hardwood,8.00862018634041,29.391636083869304,7.645003200576318,0.0475626989582791
Upper,79,norway maple,2023,3.4,1.0,3.0,0.1333333333333333,normal,8.636,hardwood,10.680223002041938,39.19641841749391,8.00862018634041,0.3335908999977602
Upper,79,norway maple,2024,3.2,1.0,3.4,-0.0588235294117646,normal,8.128,hardwood,9.290172151347615,34.094931795445746,10.680223002041938,-0.1301518564199044
Upper,79,norway maple,2025,3.35,1.0,3.2,0.0468749999999999,normal,8.509,hardwood,10.322428130578198,37.88331123922198,9.290172151347615,0.1111126857946162
Upper,8,sugar maple,2015,9.8,,,,initial,24.892000000000003,hardwood,121.89861906281644,447.36793196053634,,
Upper,8,sugar maple,2016,9.8,1.0,9.8,0.0,normal,24.892000000000003,hardwood,121.89861906281644,447.36793196053634,121.89861906281644,0.0
Upper,8,sugar maple,2017,10.85,1.0,9.8,0.107142857142857,normal,27.559,hardwood,154.05195334333777,565.3706687700496,121.89861906281644,0.2637711118282002
Upper,8,sugar maple,2018,10.0,1.0,10.85,-0.0783410138248847,normal,25.4,hardwood,127.69644638473106,468.645958231963,154.05195334333777,-0.1710819394796495
Upper,8,sugar maple,2021,9.88,3.0,10.0,-0.0039999999999999,annualized,25.0952,hardwood,124.19948189734085,455.8120985632409,127.69644638473106,-0.0091283262935768
Upper,8,sugar maple,2022,9.9,1.0,9.88,0.0020242914979756,normal,25.146,hardwood,124.77849961247536,457.9370935777846,124.19948189734085,0.0046619978303381
Upper,8,sugar maple,2023,9.97,1.0,9.9,0.007070707070707,normal,25.3238,hardwood,126.81705854464498,465.41860485884706,124.77849961247536,0.0163374214187601
Upper,8,sugar maple,2024,9.94,1.0,9.97,-0.0030090270812438,normal,25.2476,hardwood,125.94110391945397,462.203851384396,126.81705854464498,-0.0069072302673118
Upper,8,sugar maple,2025,10.9,1.0,9.94,0.0965794768611671,normal,27.686,hardwood,155.68965521916903,571.3810346543503,125.94110391945397,0.2362100249553224
Upper,80,sugar maple,2015,17.1,,,,initial,43.434000000000005,hardwood,438.60125045486575,1609.6665891693572,,
Upper,80,sugar maple,2016,17.4,1.0,17.1,0.0175438596491226,normal,44.196,hardwood,456.5013673091518,1675.3600180245871,438.60125045486575,0.0408118235771607
Upper,80,sugar maple,2017,17.35,1.0,17.4,-0.0028735632183906,normal,44.069,hardwood,453.4898943515224,1664.307912270087,456.5013673091518,-0.0065968541899021
Upper,80,sugar maple,2018,17.25,1.0,17.35,-0.0057636887608069,normal,43.815,hardwood,447.5007219108198,1642.3276494127083,453.4898943515224,-0.0132068487419481
Upper,80,sugar maple,2021,17.5,3.0,17.25,0.0048309178743961,annualized,44.45,hardwood,462.55813532908246,1697.588356657733,447.5007219108198,0.0112159323110272
Upper,80,sugar maple,2022,18.0,1.0,17.5,0.0285714285714285,normal,45.72,hardwood,493.5209274157552,1811.2218036158215,462.55813532908246,0.0669381634908325
Upper,80,sugar maple,2023,18.0,1.0,18.0,0.0,normal,45.72,hardwood,493.5209274157552,1811.2218036158215,493.5209274157552,0.0
Upper,80,sugar maple,2024,18.0,1.0,18.0,0.0,normal,45.72,hardwood,493.5209274157552,1811.2218036158215,493.5209274157552,0.0
Upper,80,sugar maple,2025,18.0,1.0,18.0,0.0,normal,45.72,hardwood,493.5209274157552,1811.2218036158215,493.5209274157552,0.0
Upper,81,sugar maple,2015,11.5,,,,initial,29.21,hardwood,176.10992999036688,646.3234430646464,,
Upper,81,sugar maple,2016,11.4,1.0,11.5,-0.008695652173913,normal,28.956000000000003,hardwood,172.6076221318073,633.4699732237327,176.10992999036688,-0.0198870549704446
Upper,81,sugar maple,2017,11.6,1.0,11.4,0.0175438596491227,normal,29.464,hardwood,179.65205395432386,659.3230380123686,172.6076221318073,0.0408118235771609
Upper,81,sugar maple,2018,11.81,1.0,11.6,0.0181034482758621,normal,29.997400000000003,hardwood,187.22057560164575,687.09951245804,179.65205395432386,0.0421287788295824
Upper,81,sugar maple,2021,12.2,3.0,11.81,0.0110076206604572,annualized,30.988,hardwood,201.74669188684177,740.4103592247093,187.22057560164575,0.0258627490390507
Upper,81,sugar maple,2022,12.7,1.0,12.2,0.040983606557377,normal,32.257999999999996,hardwood,221.2724628837397,812.0699387833247,201.74669188684177,0.0967835993457072
Upper,81,sugar maple,2023,12.5,1.0,12.7,-0.0157480314960629,normal,31.75,hardwood,213.33977932886583,782.9569901369376,221.2724628837397,-0.0358502971923887
Upper,81,sugar maple,2024,12.8,1.0,12.5,0.024,normal,32.512,hardwood,225.300285368498,826.8520473023875,213.33977932886583,0.0560631780779846
Upper,81,sugar maple,2025,13.0,1.0,12.8,0.0156249999999999,normal,33.02,hardwood,233.4793749165397,856.8693059437007,225.300285368498,0.0363030589804363
Upper,82,sugar maple,2015,16.9,,,,initial,42.925999999999995,hardwood,426.8922123892106,1566.6944194684029,,
Upper,82,sugar maple,2016,16.6,1.0,16.9,-0.0177514792899406,normal,42.164,hardwood,409.6636348823718,1503.4655400183044,426.8922123892106,-0.0403581442969284
Upper,82,sugar maple,2017,16.6,1.0,16.6,0.0,normal,42.164,hardwood,409.6636348823718,1503.4655400183044,409.6636348823718,0.0
Upper,82,sugar maple,2018,16.61,1.0,16.6,0.000602409638554,normal,42.1894,hardwood,410.2314633923171,1505.549470649804,409.6636348823718,0.0013860847329257
Upper,82,sugar maple,2021,17.0,3.0,16.61,0.0078266104756171,annualized,43.18,hardwood,432.7243465602261,1588.0983518760297,410.2314633923171,0.0182765789357948
Upper,82,sugar maple,2022,16.7,1.0,17.0,-0.0176470588235294,normal,42.418,hardwood,415.3619362137748,1524.3783059045536,432.7243465602261,-0.0401234885082547
Upper,82,sugar maple,2023,16.8,1.0,16.7,0.0059880239520958,normal,42.672,hardwood,421.1047687729014,1545.4545013965485,415.3619362137748,0.0138260925193948
Upper,82,sugar maple,2024,16.75,1.0,16.8,-0.0029761904761905,normal,42.545,hardwood,418.2277810927123,1534.8959566102542,421.1047687729014,-0.0068319997623695
Upper,82,sugar maple,2025,17.0,1.0,16.75,0.0149253731343283,normal,43.18,hardwood,432.7243465602261,1588.0983518760297,418.2277810927123,0.034661890297288
Upper,83,sugar maple,2015,2.8,,,,initial,7.111999999999999,hardwood,6.833485601954647,25.078892159173552,,
Upper,83,sugar maple,2016,2.8,1.0,2.8,0.0,normal,7.111999999999999,hardwood,6.833485601954647,25.078892159173552,6.833485601954647,0.0
Upper,83,sugar maple,2017,2.85,1.0,2.8,0.0178571428571429,normal,7.239000000000001,hardwood,7.117410089456821,26.12089502830653,6.833485601954647,0.0415489991551252
Upper,83,sugar maple,2018,2.3,1.0,2.85,-0.1929824561403509,normal,5.842,hardwood,4.346631614612262,15.952138025627,7.117410089456821,-0.3892958871302042
Upper,83,sugar maple,2021,2.9,3.0,2.3,0.0869565217391304,annualized,7.366,hardwood,7.4078845743540365,27.186936387879314,4.346631614612262,0.2347605556948685
Upper,83,sugar maple,2022,2.8,1.0,2.9,-0.0344827586206896,normal,7.111999999999999,hardwood,6.833485601954647,25.078892159173552,7.4078845743540365,-0.07753886641106
Upper,83,sugar maple,2023,2.86,1.0,2.8,0.0214285714285714,normal,7.2644,hardwood,7.174979884137663,26.33217617478522,6.833485601954647,0.0499736594287014
Upper,85,sugar maple,2015,12.1,,,,initial,30.734,hardwood,197.96351814207748,726.5261115814243,,
Upper,85,sugar maple,2016,12.0,1.0,12.1,-0.0082644628099173,normal,30.48,hardwood,194.220772661212,712.790235666648,197.96351814207748,-0.0189062384624794
Upper,85,sugar maple,2017,12.1,1.0,12.0,0.0083333333333333,normal,30.734,hardwood,197.96351814207748,726.5261115814243,194.220772661212,0.0192705725015013
Upper,85,sugar maple,2018,12.2,1.0,12.1,0.0082644628099173,normal,30.988,hardwood,201.74669188684177,740.4103592247093,197.96351814207748,0.0191104592415312
Upper,85,sugar maple,2021,12.3,3.0,12.2,0.0027322404371585,annualized,31.242,hardwood,205.57039384307413,754.443345404082,201.74669188684177,0.0063176615528298
Upper,85,sugar maple,2022,12.4,1.0,12.3,0.0081300813008129,normal,31.496,hardwood,209.4347233864966,768.6254348284425,205.57039384307413,0.0187980840586042
Upper,85,sugar maple,2023,12.41,1.0,12.4,0.0008064516129032,normal,31.5214,hardwood,209.8233946672306,770.0518584287363,209.4347233864966,0.001855811082562
Upper,85,sugar maple,2024,12.44,1.0,12.41,0.0024174053182916,normal,31.5976,hardwood,210.9918530808843,774.3401008068455,209.8233946672306,0.0055687708966241
Upper,85,sugar maple,2025,12.5,1.0,12.44,0.0048231511254019,normal,31.75,hardwood,213.33977932886583,782.9569901369376,210.9918530808843,0.0111280422144138
Upper,86,norway maple,2015,1.8,,,,initial,4.572,hardwood,2.473463883486683,9.077612452396126,,
Upper,86,norway maple,2016,1.8,1.0,1.8,0.0,normal,4.572,hardwood,2.473463883486683,9.077612452396126,2.473463883486683,0.0
Upper,86,norway maple,2017,1.95,1.0,1.8,0.0833333333333332,normal,4.953,hardwood,2.9734347849726235,10.912505660849527,2.473463883486683,0.2021339000839436
Upper,86,norway maple,2018,1.95,1.0,1.95,0.0,normal,4.953,hardwood,2.9734347849726235,10.912505660849527,2.9734347849726235,0.0
Upper,86,norway maple,2021,2.3,3.0,1.95,0.0598290598290598,annualized,5.842,hardwood,4.346631614612262,15.952138025627,2.9734347849726235,0.1539405803886701
Upper,86,norway maple,2022,2.4,1.0,2.3,0.0434782608695652,normal,6.096,hardwood,4.7936317430245,17.592628496899916,4.346631614612262,0.1028382821561271
Upper,86,norway maple,2023,2.14,1.0,2.4,-0.1083333333333332,normal,5.4356,hardwood,3.682396001582103,13.51439332580632,4.7936317430245,-0.231814999777449
Upper,86,norway maple,2024,2.17,1.0,2.14,0.0140186915887849,normal,5.5118,hardwood,3.802210873240097,13.954113904791155,3.682396001582103,0.0325372044740752
Upper,86,norway maple,2025,2.2,1.0,2.17,0.0138248847926268,normal,5.588000000000001,hardwood,3.9241985910482433,14.401808829147052,3.802210873240097,0.0320833646199619
Upper,87,red maple,2015,31.6,,,,initial,80.26400000000001,hardwood,1800.7735440927734,6608.838906820478,,
Upper,87,red maple,2016,30.5,1.0,31.6,-0.0348101265822785,normal,77.47,hardwood,1659.848468644631,6091.643879925796,1800.7735440927734,-0.0782580774303523
Upper,87,red maple,2017,29.3,1.0,30.5,-0.0393442622950819,normal,74.422,hardwood,1513.4718178562032,5554.441571532266,1659.848468644631,-0.0881867553295112
Upper,87,red maple,2018,30.48,1.0,29.3,0.0402730375426621,normal,77.4192,hardwood,1657.346157569953,6082.460398281727,1513.4718178562032,0.0950624504640888
Upper,87,red maple,2021,31.4,3.0,30.48,0.0100612423447068,annualized,79.756,hardwood,1774.6675252150817,6513.02981753935,1657.346157569953,0.023596230859651
Upper,87,red maple,2022,31.5,1.0,31.4,0.0031847133757962,normal,80.01,hardwood,1787.6935998949405,6560.835511614431,1774.6675252150817,0.0073400084775203
Upper,87,red maple,2023,33.13,1.0,31.5,0.0517460317460318,normal,84.15020000000001,hardwood,2007.6505131776275,7368.077383361893,1787.6935998949405,0.1230394925034209
Upper,87,red maple,2024,31.58,1.0,33.13,-0.0467853908843949,normal,80.2132,hardwood,1798.1532432302536,6599.22240265503,2007.6505131776275,-0.1043494714704055
Upper,87,red maple,2025,31.0,1.0,31.58,-0.0183660544648511,normal,78.74,hardwood,1723.1008927227972,6323.780276292666,1798.1532432302536,-0.0417385730554478
Upper,88,norway maple,2015,2.1,,,,initial,5.3340000000000005,hardwood,3.5260071571740457,12.940446266828747,,
Upper,88,norway maple,2016,2.3,1.0,2.1,0.0952380952380951,normal,5.842,hardwood,4.346631614612262,15.952138025627,3.5260071571740457,0.2327347679282404
Upper,88,norway maple,2017,2.45,1.0,2.3,0.0652173913043479,normal,6.223000000000001,hardwood,5.026443505177434,18.447047664001182,4.346631614612262,0.1563997023073725
Upper,88,norway maple,2018,2.35,1.0,2.45,-0.0408163265306122,normal,5.969,hardwood,4.567040835923054,16.761039867837606,5.026443505177434,-0.0913971615877463
Upper,88,norway maple,2021,2.6,3.0,2.35,0.0354609929078014,annualized,6.604,hardwood,5.762587222808233,21.148695107706217,4.567040835923054,0.0872590100706894
Upper,88,norway maple,2022,2.5,1.0,2.6,-0.0384615384615384,normal,6.35,hardwood,5.265514724444983,19.324439038713088,5.762587222808233,-0.0862585639304243
Upper,88,norway maple,2023,2.5,1.0,2.5,0.0,normal,6.35,hardwood,5.265514724444983,19.324439038713088,5.265514724444983,0.0
Upper,88,norway maple,2024,2.69,1.0,2.5,0.0759999999999999,normal,6.8326,hardwood,6.231736128169562,22.87047159038229,5.265514724444983,0.1834998958865174
Upper,88,norway maple,2025,3.0,1.0,2.69,0.1152416356877323,normal,7.62,hardwood,8.00862018634041,29.391636083869304,6.231736128169562,0.2851346754139235
Upper,89,sugar maple,2015,6.3,,,,initial,16.002,hardwood,44.12269949212058,161.93030713608252,,
Upper,89,sugar maple,2016,6.4,1.0,6.3,0.0158730158730159,normal,16.256,hardwood,45.75017417257656,167.90313921335596,44.12269949212058,0.0368852019298277
Upper,89,sugar maple,2017,6.45,1.0,6.4,0.0078124999999999,normal,16.383,hardwood,46.57642546339113,170.93548145064543,45.75017417257656,0.0180600687485435
Upper,89,sugar maple,2018,6.29,1.0,6.45,-0.0248062015503876,normal,15.9766,hardwood,43.961782791184234,161.33974284364615,46.57642546339113,-0.0561366108754308
Upper,89,sugar maple,2021,6.7,3.0,6.29,0.021727609962904,annualized,17.018,hardwood,50.833598900463016,186.5593079646993,43.961782791184234,0.0521044694806811
Upper,89,sugar maple,2022,6.3,1.0,6.7,-0.0597014925373134,normal,16.002,hardwood,44.12269949212058,161.93030713608252,50.833598900463016,-0.1320170035862109
Upper,89,sugar maple,2023,6.3,1.0,6.3,0.0,normal,16.002,hardwood,44.12269949212058,161.93030713608252,44.12269949212058,0.0
Upper,89,sugar maple,2024,6.45,1.0,6.3,0.0238095238095238,normal,16.383,hardwood,46.57642546339113,170.93548145064543,44.12269949212058,0.0556114199610279
Upper,89,sugar maple,2025,6.5,1.0,6.45,0.007751937984496,normal,16.51,hardwood,47.411045443928835,173.99853677921882,46.57642546339113,0.017919365263307
Upper,91,sugar maple,2015,17.0,,,,initial,43.18,hardwood,432.7243465602261,1588.0983518760297,,
Upper,91,sugar maple,2016,17.0,1.0,17.0,0.0,normal,43.18,hardwood,432.7243465602261,1588.0983518760297,432.7243465602261,0.0
Upper,91,sugar maple,2017,17.2,1.0,17.0,0.0117647058823529,normal,43.687999999999995,hardwood,444.52300291672253,1631.3994207043716,432.7243465602261,0.0272659868812219
Upper,91,sugar maple,2018,16.95,1.0,17.2,-0.0145348837209302,normal,43.053,hardwood,429.8026881996597,1577.3758656927512,444.52300291672253,-0.033114854845477
Upper,91,sugar maple,2021,17.75,3.0,16.95,0.015732546705998,annualized,45.085,hardwood,477.8978026014306,1753.8849355472505,429.8026881996597,0.0373001501403894
Upper,91,sugar maple,2022,18.4,1.0,17.75,0.036619718309859,normal,46.736,hardwood,519.110489406738,1905.1354961227285,477.8978026014306,0.0862374477994388
Upper,91,sugar maple,2023,18.31,1.0,18.4,-0.004891304347826,normal,46.5074,hardwood,513.2890546803275,1883.7708306768016,519.110489406738,-0.0112142498470094
Upper,91,sugar maple,2024,17.76,1.0,18.31,-0.03003823047515,normal,45.110400000000006,hardwood,478.5172772379179,1756.1584074631585,513.2890546803275,-0.0677430721059602
Upper,91,sugar maple,2025,18.0,1.0,17.76,0.0135135135135134,normal,45.72,hardwood,493.5209274157552,1811.2218036158215,478.5172772379179,0.0313544586403252
Upper,92,sugar maple,2015,19.1,,,,initial,48.514,hardwood,565.6601134444275,2075.9726163410487,,
Upper,92,sugar maple,2016,15.3,1.0,19.1,-0.1989528795811518,normal,38.862,hardwood,339.6011111062187,1246.3360777598225,565.6601134444275,-0.3996375154714132
Upper,92,sugar maple,2017,15.5,1.0,15.3,0.0130718954248365,normal,39.37,hardwood,349.89820731941523,1284.1264208622538,339.6011111062187,0.030321149950466
Upper,92,sugar maple,2018,15.61,1.0,15.5,0.0070967741935483,normal,39.6494,hardwood,355.63581310485034,1305.1834340948008,349.89820731941523,0.0163979284986657
Upper,92,sugar maple,2021,16.9,3.0,15.61,0.0275464445868033,annualized,42.925999999999995,hardwood,426.8922123892106,1566.6944194684029,355.63581310485034,0.0667877986961454
Upper,92,sugar maple,2022,16.23,1.0,16.9,-0.039644970414201,normal,41.2242,hardwood,388.9657908279844,1427.5044523387028,426.8922123892106,-0.0888430860543493
Upper,92,sugar maple,2023,17.47,1.0,16.23,0.0764017252002463,normal,44.3738,hardwood,460.7363665677332,1690.9024653035808,388.9657908279844,0.1845164213206825
Upper,92,sugar maple,2024,16.74,1.0,17.47,-0.0417859187178019,normal,42.5196,hardwood,417.65372101217423,1532.7891561146794,460.7363665677332,-0.0935082374254591
Upper,92,sugar maple,2025,17.0,1.0,16.74,0.0155316606929511,normal,43.18,hardwood,432.7243465602261,1588.0983518760297,417.65372101217423,0.036084020780489
Upper,93,norway maple,2015,2.5,,,,initial,6.35,hardwood,5.265514724444983,19.324439038713088,,
Upper,93,norway maple,2016,2.7,1.0,2.5,0.08,normal,6.8580000000000005,hardwood,6.285147427752522,23.066491059851753,5.265514724444983,0.1936435005250155
Upper,93,norway maple,2017,2.94,1.0,2.7,0.0888888888888888,normal,7.4676,hardwood,7.645003200576318,28.05716174611509,6.285147427752522,0.2163602029157272
Upper,93,norway maple,2018,2.98,1.0,2.94,0.0136054421768707,normal,7.5692,hardwood,7.886353116635208,28.94291593805121,7.645003200576318,0.0315696291717308
Upper,93,norway maple,2021,3.06,3.0,2.98,0.0089485458612975,annualized,7.7724,hardwood,8.381815414795094,30.76126257229799,7.886353116635208,0.0209417581160876
Upper,93,norway maple,2022,3.13,1.0,3.06,0.022875816993464,normal,7.9502,hardwood,8.829391782098607,32.40386784030189,8.381815414795094,0.0533984996273573
Upper,93,norway maple,2023,3.1,1.0,3.13,-0.0095846645367411,normal,7.874,hardwood,8.635961696844225,31.693979427418306,8.829391782098607,-0.0219075209287413
Upper,93,norway maple,2024,3.24,1.0,3.1,0.0451612903225806,normal,8.229600000000001,hardwood,9.55943743359867,35.08313538130712,8.635961696844225,0.1069337462545606
Upper,93,norway maple,2025,3.0,1.0,3.24,-0.0740740740740741,normal,7.62,hardwood,8.00862018634041,29.391636083869304,9.55943743359867,-0.1622289238284655
Upper,94,norway maple,2015,3.1,,,,initial,7.874,hardwood,8.635961696844225,31.693979427418306,,
Upper,94,norway maple,2016,3.25,1.0,3.1,0.0483870967741935,normal,8.255,hardwood,9.627433818896398,35.332682115349776,8.635961696844225,0.1148073783623286
Upper,94,norway maple,2017,3.4,1.0,3.25,0.0461538461538461,normal,8.636,hardwood,10.680223002041938,39.19641841749391,9.627433818896398,0.1093530428720436
Upper,94,norway maple,2018,3.86,1.0,3.4,0.1352941176470588,normal,9.8044,hardwood,14.299788442429088,52.48022358371475,10.680223002041938,0.3389035453375019
Upper,94,norway maple,2021,3.88,3.0,3.86,0.001727115716753,annualized,9.8552,hardwood,14.470774652530537,53.107742974787065,14.299788442429088,0.0039857515093046
Upper,94,norway maple,2022,3.2,1.0,3.88,-0.1752577319587628,normal,8.128,hardwood,9.290172151347615,34.094931795445746,14.470774652530537,-0.3580045039452657
Upper,94,norway maple,2023,4.08,1.0,3.2,0.2749999999999999,normal,10.3632,hardwood,16.244157315083008,59.61605734635464,9.290172151347615,0.7485313566257931
Upper,94,norway maple,2024,4.16,1.0,4.08,0.0196078431372549,normal,10.5664,hardwood,16.98609200312911,62.33895765148383,16.244157315083008,0.0456739413227179
Upper,94,norway maple,2025,4.5,1.0,4.16,0.0817307692307691,normal,11.43,hardwood,20.350148995533267,74.68504681360709,16.98609200312911,0.1980477317433842
Upper,95,sugar maple,2015,20.9,,,,initial,53.086,hardwood,695.8494201422396,2553.7673719220193,,
Upper,95,sugar maple,2016,21.15,1.0,20.9,0.0119617224880382,normal,53.721,hardwood,715.1426287406039,2624.573447478016,695.8494201422396,0.0277261258540971
Upper,95,sugar maple,2017,21.13,1.0,21.15,-0.0009456264775413,normal,53.6702,hardwood,713.5881917322786,2618.868663657462,715.1426287406039,-0.0021736041816759
Upper,95,sugar maple,2018,21.39,1.0,21.13,0.0123047799337435,normal,54.3306,hardwood,733.9451688912202,2693.578769830778,713.5881917322786,0.0285276261502083
Upper,95,sugar maple,2021,22.25,3.0,21.39,0.0134019011999376,annualized,56.515,hardwood,803.5961489905495,2949.1978667953167,733.9451688912202,0.0316331442054687
Upper,95,sugar maple,2022,21.53,1.0,22.25,-0.0323595505617977,normal,54.68620000000001,hardwood,745.0408410584131,2734.299886684376,803.5961489905495,-0.0728665860403781
Upper,95,sugar maple,2023,21.75,1.0,21.53,0.0102183000464467,normal,55.245,hardwood,762.6672763597364,2798.988904240233,745.0408410584131,0.0236583477441089
Upper,95,sugar maple,2024,21.56,1.0,21.75,-0.0087356321839081,normal,54.7624,hardwood,747.430733545464,2743.070792111853,762.6672763597364,-0.0199779684884311
Upper,95,sugar maple,2025,22.0,1.0,21.56,0.0204081632653061,normal,55.88,hardwood,782.9805565172529,2873.538642418318,747.430733545464,0.0475626989582794
Upper,96,sugar maple,2015,3.7,,,,initial,9.398,hardwood,12.973070463439562,47.61116860082319,,
Upper,96,sugar maple,2016,4.13,1.0,3.7,0.1162162162162161,normal,10.4902,hardwood,16.705671239650414,61.309813449517016,12.973070463439562,0.287719147655136
Upper,96,sugar maple,2017,3.94,1.0,4.13,-0.046004842615012,normal,10.0076,hardwood,14.990638174194912,55.01564209929533,16.705671239650414,-0.1026617273171832
Upper,96,sugar maple,2018,3.86,1.0,3.94,-0.0203045685279188,normal,9.8044,hardwood,14.299788442429088,52.48022358371475,14.990638174194912,-0.0460854116908153
Upper,96,sugar maple,2021,3.19,3.0,3.86,-0.0578583765112262,annualized,8.1026,hardwood,9.223534629485762,33.850372090212744,14.299788442429088,-0.1183293452995315
Upper,96,sugar maple,2022,3.39,1.0,3.19,0.0626959247648903,normal,8.6106,hardwood,10.608112516291202,38.93177293478871,9.223534629485762,0.1501135890333437
Upper,96,sugar maple,2023,3.94,1.0,3.39,0.1622418879056046,normal,10.0076,hardwood,14.990638174194912,55.01564209929533,10.608112516291202,0.4131296355664905
Upper,96,sugar maple,2024,3.98,1.0,3.94,0.0101522842639594,normal,10.1092,hardwood,15.342985598188186,56.30875714535064,14.990638174194912,0.0235044979339043
